terrain,roi,season,tile,patch,sar_path,optical_path,filename
grassland,ROIs1970,fall,121,p113,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p113.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p113.png,ROIs1970_fall_s1_121_p113.png
grassland,ROIs1970,fall,121,p114,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p114.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p114.png,ROIs1970_fall_s1_121_p114.png
grassland,ROIs1970,fall,121,p121,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p121.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p121.png,ROIs1970_fall_s1_121_p121.png
grassland,ROIs1970,fall,121,p122,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p122.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p122.png,ROIs1970_fall_s1_121_p122.png
grassland,ROIs1970,fall,121,p123,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p123.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p123.png,ROIs1970_fall_s1_121_p123.png
grassland,ROIs1970,fall,121,p124,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p124.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p124.png,ROIs1970_fall_s1_121_p124.png
grassland,ROIs1970,fall,121,p125,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p125.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p125.png,ROIs1970_fall_s1_121_p125.png
grassland,ROIs1970,fall,121,p126,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p126.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p126.png,ROIs1970_fall_s1_121_p126.png
grassland,ROIs1970,fall,121,p127,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p127.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p127.png,ROIs1970_fall_s1_121_p127.png
grassland,ROIs1970,fall,121,p128,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p128.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p128.png,ROIs1970_fall_s1_121_p128.png
grassland,ROIs1970,fall,121,p129,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p129.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p129.png,ROIs1970_fall_s1_121_p129.png
grassland,ROIs1970,fall,121,p130,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p130.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p130.png,ROIs1970_fall_s1_121_p130.png
grassland,ROIs1970,fall,121,p131,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p131.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p131.png,ROIs1970_fall_s1_121_p131.png
grassland,ROIs1970,fall,121,p140,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p140.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p140.png,ROIs1970_fall_s1_121_p140.png
grassland,ROIs1970,fall,121,p141,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p141.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p141.png,ROIs1970_fall_s1_121_p141.png
grassland,ROIs1970,fall,121,p142,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p142.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p142.png,ROIs1970_fall_s1_121_p142.png
grassland,ROIs1970,fall,121,p143,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p143.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p143.png,ROIs1970_fall_s1_121_p143.png
grassland,ROIs1970,fall,121,p144,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p144.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p144.png,ROIs1970_fall_s1_121_p144.png
grassland,ROIs1970,fall,121,p151,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p151.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p151.png,ROIs1970_fall_s1_121_p151.png
grassland,ROIs1970,fall,121,p152,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p152.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p152.png,ROIs1970_fall_s1_121_p152.png
grassland,ROIs1970,fall,121,p153,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p153.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p153.png,ROIs1970_fall_s1_121_p153.png
grassland,ROIs1970,fall,121,p154,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p154.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p154.png,ROIs1970_fall_s1_121_p154.png
grassland,ROIs1970,fall,121,p155,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p155.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p155.png,ROIs1970_fall_s1_121_p155.png
grassland,ROIs1970,fall,121,p156,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p156.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p156.png,ROIs1970_fall_s1_121_p156.png
grassland,ROIs1970,fall,121,p157,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p157.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p157.png,ROIs1970_fall_s1_121_p157.png
grassland,ROIs1970,fall,121,p158,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p158.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p158.png,ROIs1970_fall_s1_121_p158.png
grassland,ROIs1970,fall,121,p159,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p159.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p159.png,ROIs1970_fall_s1_121_p159.png
grassland,ROIs1970,fall,121,p160,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p160.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p160.png,ROIs1970_fall_s1_121_p160.png
grassland,ROIs1970,fall,121,p161,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p161.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p161.png,ROIs1970_fall_s1_121_p161.png
grassland,ROIs1970,fall,121,p17,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p17.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p17.png,ROIs1970_fall_s1_121_p17.png
grassland,ROIs1970,fall,121,p170,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p170.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p170.png,ROIs1970_fall_s1_121_p170.png
grassland,ROIs1970,fall,121,p171,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p171.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p171.png,ROIs1970_fall_s1_121_p171.png
grassland,ROIs1970,fall,121,p172,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p172.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p172.png,ROIs1970_fall_s1_121_p172.png
grassland,ROIs1970,fall,121,p173,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p173.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p173.png,ROIs1970_fall_s1_121_p173.png
grassland,ROIs1970,fall,121,p174,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p174.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p174.png,ROIs1970_fall_s1_121_p174.png
grassland,ROIs1970,fall,121,p18,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p18.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p18.png,ROIs1970_fall_s1_121_p18.png
grassland,ROIs1970,fall,121,p181,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p181.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p181.png,ROIs1970_fall_s1_121_p181.png
grassland,ROIs1970,fall,121,p182,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p182.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p182.png,ROIs1970_fall_s1_121_p182.png
grassland,ROIs1970,fall,121,p183,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p183.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p183.png,ROIs1970_fall_s1_121_p183.png
grassland,ROIs1970,fall,121,p184,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p184.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p184.png,ROIs1970_fall_s1_121_p184.png
grassland,ROIs1970,fall,121,p185,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p185.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p185.png,ROIs1970_fall_s1_121_p185.png
grassland,ROIs1970,fall,121,p186,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p186.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p186.png,ROIs1970_fall_s1_121_p186.png
grassland,ROIs1970,fall,121,p187,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p187.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p187.png,ROIs1970_fall_s1_121_p187.png
grassland,ROIs1970,fall,121,p188,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p188.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p188.png,ROIs1970_fall_s1_121_p188.png
grassland,ROIs1970,fall,121,p189,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p189.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p189.png,ROIs1970_fall_s1_121_p189.png
grassland,ROIs1970,fall,121,p19,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p19.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p19.png,ROIs1970_fall_s1_121_p19.png
grassland,ROIs1970,fall,121,p190,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p190.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p190.png,ROIs1970_fall_s1_121_p190.png
grassland,ROIs1970,fall,121,p191,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p191.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p191.png,ROIs1970_fall_s1_121_p191.png
grassland,ROIs1970,fall,121,p20,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p20.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p20.png,ROIs1970_fall_s1_121_p20.png
grassland,ROIs1970,fall,121,p211,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p211.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p211.png,ROIs1970_fall_s1_121_p211.png
grassland,ROIs1970,fall,121,p212,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p212.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p212.png,ROIs1970_fall_s1_121_p212.png
grassland,ROIs1970,fall,121,p213,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p213.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p213.png,ROIs1970_fall_s1_121_p213.png
grassland,ROIs1970,fall,121,p214,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p214.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p214.png,ROIs1970_fall_s1_121_p214.png
grassland,ROIs1970,fall,121,p215,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p215.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p215.png,ROIs1970_fall_s1_121_p215.png
grassland,ROIs1970,fall,121,p216,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p216.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p216.png,ROIs1970_fall_s1_121_p216.png
grassland,ROIs1970,fall,121,p217,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p217.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p217.png,ROIs1970_fall_s1_121_p217.png
grassland,ROIs1970,fall,121,p218,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p218.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p218.png,ROIs1970_fall_s1_121_p218.png
grassland,ROIs1970,fall,121,p219,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p219.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p219.png,ROIs1970_fall_s1_121_p219.png
grassland,ROIs1970,fall,121,p220,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p220.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p220.png,ROIs1970_fall_s1_121_p220.png
grassland,ROIs1970,fall,121,p271,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p271.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p271.png,ROIs1970_fall_s1_121_p271.png
grassland,ROIs1970,fall,121,p272,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p272.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p272.png,ROIs1970_fall_s1_121_p272.png
grassland,ROIs1970,fall,121,p273,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p273.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p273.png,ROIs1970_fall_s1_121_p273.png
grassland,ROIs1970,fall,121,p274,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p274.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p274.png,ROIs1970_fall_s1_121_p274.png
grassland,ROIs1970,fall,121,p275,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p275.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p275.png,ROIs1970_fall_s1_121_p275.png
grassland,ROIs1970,fall,121,p276,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p276.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p276.png,ROIs1970_fall_s1_121_p276.png
grassland,ROIs1970,fall,121,p277,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p277.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p277.png,ROIs1970_fall_s1_121_p277.png
grassland,ROIs1970,fall,121,p278,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p278.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p278.png,ROIs1970_fall_s1_121_p278.png
grassland,ROIs1970,fall,121,p279,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p279.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p279.png,ROIs1970_fall_s1_121_p279.png
grassland,ROIs1970,fall,121,p280,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p280.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p280.png,ROIs1970_fall_s1_121_p280.png
grassland,ROIs1970,fall,121,p33,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p33.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p33.png,ROIs1970_fall_s1_121_p33.png
grassland,ROIs1970,fall,121,p34,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p34.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p34.png,ROIs1970_fall_s1_121_p34.png
grassland,ROIs1970,fall,121,p35,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p35.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p35.png,ROIs1970_fall_s1_121_p35.png
grassland,ROIs1970,fall,121,p36,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p36.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p36.png,ROIs1970_fall_s1_121_p36.png
grassland,ROIs1970,fall,121,p37,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p37.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p37.png,ROIs1970_fall_s1_121_p37.png
grassland,ROIs1970,fall,121,p38,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p38.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p38.png,ROIs1970_fall_s1_121_p38.png
grassland,ROIs1970,fall,121,p39,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p39.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p39.png,ROIs1970_fall_s1_121_p39.png
grassland,ROIs1970,fall,121,p391,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p391.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p391.png,ROIs1970_fall_s1_121_p391.png
grassland,ROIs1970,fall,121,p392,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p392.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p392.png,ROIs1970_fall_s1_121_p392.png
grassland,ROIs1970,fall,121,p393,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p393.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p393.png,ROIs1970_fall_s1_121_p393.png
grassland,ROIs1970,fall,121,p394,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p394.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p394.png,ROIs1970_fall_s1_121_p394.png
grassland,ROIs1970,fall,121,p395,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p395.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p395.png,ROIs1970_fall_s1_121_p395.png
grassland,ROIs1970,fall,121,p396,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p396.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p396.png,ROIs1970_fall_s1_121_p396.png
grassland,ROIs1970,fall,121,p397,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p397.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p397.png,ROIs1970_fall_s1_121_p397.png
grassland,ROIs1970,fall,121,p398,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p398.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p398.png,ROIs1970_fall_s1_121_p398.png
grassland,ROIs1970,fall,121,p399,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p399.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p399.png,ROIs1970_fall_s1_121_p399.png
grassland,ROIs1970,fall,121,p4,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p4.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p4.png,ROIs1970_fall_s1_121_p4.png
grassland,ROIs1970,fall,121,p400,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p400.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p400.png,ROIs1970_fall_s1_121_p400.png
grassland,ROIs1970,fall,121,p401,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p401.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p401.png,ROIs1970_fall_s1_121_p401.png
grassland,ROIs1970,fall,121,p402,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p402.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p402.png,ROIs1970_fall_s1_121_p402.png
grassland,ROIs1970,fall,121,p403,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p403.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p403.png,ROIs1970_fall_s1_121_p403.png
grassland,ROIs1970,fall,121,p404,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p404.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p404.png,ROIs1970_fall_s1_121_p404.png
grassland,ROIs1970,fall,121,p421,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p421.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p421.png,ROIs1970_fall_s1_121_p421.png
grassland,ROIs1970,fall,121,p422,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p422.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p422.png,ROIs1970_fall_s1_121_p422.png
grassland,ROIs1970,fall,121,p423,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p423.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p423.png,ROIs1970_fall_s1_121_p423.png
grassland,ROIs1970,fall,121,p424,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p424.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p424.png,ROIs1970_fall_s1_121_p424.png
grassland,ROIs1970,fall,121,p425,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p425.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p425.png,ROIs1970_fall_s1_121_p425.png
grassland,ROIs1970,fall,121,p426,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p426.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p426.png,ROIs1970_fall_s1_121_p426.png
grassland,ROIs1970,fall,121,p427,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p427.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p427.png,ROIs1970_fall_s1_121_p427.png
grassland,ROIs1970,fall,121,p428,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p428.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p428.png,ROIs1970_fall_s1_121_p428.png
grassland,ROIs1970,fall,121,p429,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p429.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p429.png,ROIs1970_fall_s1_121_p429.png
grassland,ROIs1970,fall,121,p430,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p430.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p430.png,ROIs1970_fall_s1_121_p430.png
grassland,ROIs1970,fall,121,p431,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p431.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p431.png,ROIs1970_fall_s1_121_p431.png
grassland,ROIs1970,fall,121,p432,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p432.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p432.png,ROIs1970_fall_s1_121_p432.png
grassland,ROIs1970,fall,121,p433,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p433.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p433.png,ROIs1970_fall_s1_121_p433.png
grassland,ROIs1970,fall,121,p434,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p434.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p434.png,ROIs1970_fall_s1_121_p434.png
grassland,ROIs1970,fall,121,p435,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p435.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p435.png,ROIs1970_fall_s1_121_p435.png
grassland,ROIs1970,fall,121,p436,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p436.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p436.png,ROIs1970_fall_s1_121_p436.png
grassland,ROIs1970,fall,121,p437,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p437.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p437.png,ROIs1970_fall_s1_121_p437.png
grassland,ROIs1970,fall,121,p438,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p438.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p438.png,ROIs1970_fall_s1_121_p438.png
grassland,ROIs1970,fall,121,p439,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p439.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p439.png,ROIs1970_fall_s1_121_p439.png
grassland,ROIs1970,fall,121,p440,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p440.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p440.png,ROIs1970_fall_s1_121_p440.png
grassland,ROIs1970,fall,121,p451,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p451.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p451.png,ROIs1970_fall_s1_121_p451.png
grassland,ROIs1970,fall,121,p452,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p452.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p452.png,ROIs1970_fall_s1_121_p452.png
grassland,ROIs1970,fall,121,p453,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p453.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p453.png,ROIs1970_fall_s1_121_p453.png
grassland,ROIs1970,fall,121,p454,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_121_p454.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_121_p454.png,ROIs1970_fall_s1_121_p454.png
